id,title,journal,year,source_class,identifier,id_kind,verified,retrieval_status,mechanism_nodes,cohorts,has_abstract,abstract_source,link,caveat
epmc_med_41168621,"Advancing Medulloblastoma Treatment: Molecular Mechanisms, Drug Repurposing, and Precision Therapies",Molecular Diagnosis &amp; Therapy,2025,narrative_review,10.1007/s40291-025-00817-2,doi,True,POINTER_ONLY,immune_checkpoint|oxidative_stress_redox,,True,,https://doi.org/10.1007/s40291-025-00817-2,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_41169705,Potential of Secondary Metabolite Compounds of Black Cumin Seeds (Nigella sativa L.) as Therapeutic Agents for Chronic Diseases,"Drug Design, Development and Therapy",2025,narrative_review,10.2147/dddt.s554704,doi,True,POINTER_ONLY,,,True,,https://doi.org/10.2147/dddt.s554704,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_41170229,Betulinic Acid Inhibits Collagen-Induced Platelet Adhesion and Activation Through Inhibition of Spleen Tyrosine Kinase (SYK) Phosphorylation,Cureus,2025,international_literature,10.7759/cureus.93455,doi,True,POINTER_ONLY,oxidative_stress_redox,,True,,https://doi.org/10.7759/cureus.93455,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_41170746,Retinal light perception and biological rhythms: The role of light in sleep and mood from an ophthalmic perspective (Review),Molecular Medicine Reports,2025,narrative_review,10.3892/mmr.2025.13726,doi,True,POINTER_ONLY,herb_drug_interaction_cyp_pgp,,True,,https://doi.org/10.3892/mmr.2025.13726,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_41170803,Pyruvate Dehydrogenase Complex Stimulation With Dichloroacetate May Improve Septic Cardiac Dysfunction,Shock,2025,international_literature,10.1097/shk.0000000000002642,doi,True,POINTER_ONLY,electron_transport_oxphos|metabolic_fasting_glycolysis,,True,,https://doi.org/10.1097/shk.0000000000002642,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_41171441,Chemoprevention of hepatocellular carcinoma,Hepatology Communications,2025,narrative_review,10.1097/hc9.0000000000000836,doi,True,POINTER_ONLY,,liver_hcc,True,,https://doi.org/10.1097/hc9.0000000000000836,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_41172231,Metformin induces ferroptosis associated with lipidomic remodeling in AML,Blood Advances,2026,international_literature,10.1182/bloodadvances.2025016155,doi,True,POINTER_ONLY,electron_transport_oxphos|immune_checkpoint|metabolic_fasting_glycolysis|oxidative_stress_redox,leukemia,True,,https://doi.org/10.1182/bloodadvances.2025016155,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_41174334,Advancement in nanocarrier-mediated delivery of herbal bioactives: from bench to beside,Natural Products and Bioprospecting,2025,narrative_review,10.1007/s13659-025-00550-7,doi,True,POINTER_ONLY,oxidative_stress_redox,,True,,https://doi.org/10.1007/s13659-025-00550-7,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_41174888,Piperlongumine Triggers Reactive Oxygen Species Driven Mitochondrial Dysfunction Leading to Apoptosis in Human Colon Cancer Cells,BioFactors,2025,international_literature,10.1002/biof.70050,doi,True,POINTER_ONLY,dna_damage_parp|oxidative_stress_redox|p53_apoptosis_cell_cycle,colorectal,True,,https://doi.org/10.1002/biof.70050,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_41175730,Camptothecin 20(S)-sulfonyl amidine derivative inhibits gastric cancer cell proliferation by targeting topoisomerase I to trigger the DNA damage-apoptosis cascade,Bioorganic Chemistry,2025,international_literature,10.1016/j.bioorg.2025.109171,doi,True,POINTER_ONLY,dna_damage_parp|p53_apoptosis_cell_cycle,gastric,True,,https://doi.org/10.1016/j.bioorg.2025.109171,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_41178954,"Training gut and body: physical activity, diet, ASA and microbiota influence the outcome in gastrointestinal cancer survivors",Frontiers in Nutrition,2025,narrative_review,10.3389/fnut.2025.1648004,doi,True,POINTER_ONLY,perfusion_vascular_hypoxia,pancreatic,True,,https://doi.org/10.3389/fnut.2025.1648004,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_41179163,"Thorough Chemical Characterization of
                    <i>Boerhavia elegans</i>
                    : GC-MS and LC-MS Analysis of Leaf and Root Extracts",ACS Omega,2025,international_literature,10.1021/acsomega.5c08344,doi,True,POINTER_ONLY,,,True,,https://doi.org/10.1021/acsomega.5c08344,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_41181442,"Hope, strength, and survival: exploring positive psychology interventions in breast cancer care",Annals of Medicine &amp; Surgery,2025,narrative_review,10.1097/ms9.0000000000003809,doi,True,POINTER_ONLY,perfusion_vascular_hypoxia,breast,True,,https://doi.org/10.1097/ms9.0000000000003809,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_41181594,Artemisinin exerts antidepressant-like effects via activation of AKT and ERK signaling pathways,Frontiers in Pharmacology,2025,international_literature,10.3389/fphar.2025.1642167,doi,True,POINTER_ONLY,oxidative_stress_redox|p53_apoptosis_cell_cycle,,True,,https://doi.org/10.3389/fphar.2025.1642167,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_41181696,Why mindfulness matters in musculoskeletal therapies: a narrative review,Frontiers in Psychology,2025,narrative_review,10.3389/fpsyg.2025.1518141,doi,True,POINTER_ONLY,cannabinoid_endocannabinoid,,True,,https://doi.org/10.3389/fpsyg.2025.1518141,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_41184441,Computational and pharmacophore-based study of Camellia sinensis phytochemicals targeting BRAF in melanoma,Scientific Reports,2025,international_literature,10.1038/s41598-025-22320-8,doi,True,POINTER_ONLY,,melanoma,False,,https://doi.org/10.1038/s41598-025-22320-8,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_41184906,Smart hybrid nanomaterials for chronic infections: microbiome-responsive and sustainable therapeutic platforms,Journal of Nanobiotechnology,2025,narrative_review,10.1186/s12951-025-03712-4,doi,True,POINTER_ONLY,,,False,,https://doi.org/10.1186/s12951-025-03712-4,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_41186679,"In Vitro Antioxidant, Antimicrobial and Antiproliferative Activities of Olive Leaves (Olea europaea L. var. europaea) Collected from Derik, Türkiye",Current Microbiology,2025,international_literature,10.1007/s00284-025-04591-6,doi,True,POINTER_ONLY,,colorectal,True,,https://doi.org/10.1007/s00284-025-04591-6,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_41188708,Facilitators and barriers to participation in prehabilitation prior to orthopaedic elective surgery – a qualitative study with elderly (pre-)frail patients,BMC Geriatrics,2025,rct,10.1186/s12877-025-06592-3,doi,True,POINTER_ONLY,cannabinoid_endocannabinoid,,True,,https://doi.org/10.1186/s12877-025-06592-3,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_41188875,Interaction between rasagiline and Pueraria radix in in vitro models of parkinson’s disease,BMC Complementary Medicine and Therapies,2025,international_literature,10.1186/s12906-025-05154-9,doi,True,POINTER_ONLY,herb_drug_interaction_cyp_pgp,,True,,https://doi.org/10.1186/s12906-025-05154-9,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_41189315,Multicenter randomized phase II study of R-MPV-A chemoimmunotherapy with or without low-dose whole-brain radiotherapy for newly-diagnosed primary CNS lymphoma,Neuro-Oncology,2025,rct,10.1093/neuonc/noaf221,doi,True,POINTER_ONLY,immune_checkpoint,lymphoma,True,,https://doi.org/10.1093/neuonc/noaf221,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_41189671,Advancing cancer radiotherapy: Harnessing radiosensitizers and nanotechnology for enhanced tumor control,International Journal of Pharmaceutics: X,2025,narrative_review,10.1016/j.ijpx.2025.100419,doi,True,POINTER_ONLY,dna_damage_parp|oxidative_stress_redox|p53_apoptosis_cell_cycle,,True,,https://doi.org/10.1016/j.ijpx.2025.100419,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_41189911,Recent advances in Norrish–Yang cyclization and dicarbonyl photoredox reactions for natural product synthesis,Beilstein Journal of Organic Chemistry,2025,narrative_review,10.3762/bjoc.21.177,doi,True,POINTER_ONLY,oxidative_stress_redox,leukemia,True,,https://doi.org/10.3762/bjoc.21.177,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_41193685,Therapeutic potential of medicinal plant sprouts: emerging opportunities and challenges in phytochemistry,Planta,2025,narrative_review,10.1007/s00425-025-04869-w,doi,True,POINTER_ONLY,,,True,,https://doi.org/10.1007/s00425-025-04869-w,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_41193722,Integrating allostasis and emerging technologies to study complex diseases,Communications Biology,2025,narrative_review,10.1038/s42003-025-08939-3,doi,True,POINTER_ONLY,,,True,,https://doi.org/10.1038/s42003-025-08939-3,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_41194879,"The chemical structure, pharmacological activity, and clinical progress of Gentianae Radix et Rhizoma",Frontiers in Pharmacology,2025,narrative_review,10.3389/fphar.2025.1656493,doi,True,POINTER_ONLY,oxidative_stress_redox|p53_apoptosis_cell_cycle,liver_hcc,True,,https://doi.org/10.3389/fphar.2025.1656493,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_41194933,Prognostic value of patient-reported outcomes for survival in patients with advanced lung cancer receiving immune checkpoint inhibitors,Frontiers in Immunology,2025,rct,10.3389/fimmu.2025.1640595,doi,True,POINTER_ONLY,immune_checkpoint|oxidative_stress_redox|p53_apoptosis_cell_cycle,lung,True,,https://doi.org/10.3389/fimmu.2025.1640595,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_41195365,Exploring Ferroptosis-Related Genes in Depression: Insights Into Molecular Mechanisms and Potential Therapies,International Journal of General Medicine,2025,international_literature,10.2147/ijgm.s538103,doi,True,POINTER_ONLY,oxidative_stress_redox,,True,,https://doi.org/10.2147/ijgm.s538103,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_41197185,Phase IB trial of high dose ascorbic acid + nab-paclitaxel + cisplatin + gemcitabine in patients with untreated metastatic pancreatic cancer,Redox Biology,2025,clinical_trial,10.1016/j.redox.2025.103895,doi,True,POINTER_ONLY,oxidative_stress_redox,pancreatic,True,,https://doi.org/10.1016/j.redox.2025.103895,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_41197335,Comprehensive mechanisms and advanced delivery strategies of lentinan in antitumor therapy: A review,Colloids and Surfaces B: Biointerfaces,2026,narrative_review,10.1016/j.colsurfb.2025.115228,doi,True,POINTER_ONLY,oxidative_stress_redox|p53_apoptosis_cell_cycle,,True,,https://doi.org/10.1016/j.colsurfb.2025.115228,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_41200303,&lt;b&gt;Comparative effects of olive oil and &lt;i&gt;Nigella sativa&lt;/i&gt; oil on mice lipid profiles&lt;/b&gt;,Open Veterinary Journal,2025,observational,10.5455/ovj.2025.v15.i9.26,doi,True,POINTER_ONLY,,,True,,https://doi.org/10.5455/ovj.2025.v15.i9.26,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_41201043,Characterization of the anticancer effect of mebendazole and its interaction with standard cytotoxic drugs in patient tumor cells ex vivo and in an in vivo mouse model,Oncology Reports,2025,international_literature,10.3892/or.2025.9014,doi,True,POINTER_ONLY,immune_checkpoint,colorectal|leukemia|ovarian,True,,https://doi.org/10.3892/or.2025.9014,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_41201393,Racial and clinical determinants of response in 2304 large B-cell lymphomas treated with CD19 CAR T in clinical trials,Blood Advances,2026,international_literature,10.1182/bloodadvances.2025016361,doi,True,POINTER_ONLY,immune_checkpoint|oxidative_stress_redox,lymphoma,True,,https://doi.org/10.1182/bloodadvances.2025016361,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_41201462,Regulating Energy Metabolism to Induce the Release of VOC Biomarkers in Lung Cancer Cells,Journal of Proteome Research,2025,international_literature,10.1021/acs.jproteome.5c00375,doi,True,POINTER_ONLY,,lung,True,,https://doi.org/10.1021/acs.jproteome.5c00375,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_41204999,Optimized renal protection with combined thymoquinone and glycine treatment: synergistic management of streptozotocin-induced nephropathy,Naunyn-Schmiedeberg's Archives of Pharmacology,2025,international_literature,10.1007/s00210-025-04725-4,doi,True,POINTER_ONLY,oxidative_stress_redox,,True,,https://doi.org/10.1007/s00210-025-04725-4,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_41205079,Tβ4–17 peptide enhances the chemo-sensitivity of ovarian cancer cells to DDP by affecting NF-κB signaling pathway,Medical Oncology,2025,international_literature,10.1007/s12032-025-03106-4,doi,True,POINTER_ONLY,immune_checkpoint|p53_apoptosis_cell_cycle,ovarian,True,,https://doi.org/10.1007/s12032-025-03106-4,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_41205146,Metformin to Improve Walking Performance in Lower Extremity Peripheral Artery Disease,JAMA,2026,rct,10.1001/jama.2025.21358,doi,True,POINTER_ONLY,oxidative_stress_redox,,True,,https://doi.org/10.1001/jama.2025.21358,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_41206817,Sarcopenia in gastrointestinal cancers,International Journal of Clinical Oncology,2025,narrative_review,10.1007/s10147-025-02915-x,doi,True,POINTER_ONLY,oxidative_stress_redox|perfusion_vascular_hypoxia,,True,,https://doi.org/10.1007/s10147-025-02915-x,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
